26131,पत्तन,2.2.1.1.4,नपुं.,पुरवर्गः,नगरम्,,स्थानम्,,,,,,,मानवनिर्मितिः,,
26141,पुटभेदन,2.2.1.1.5,नपुं.,पुरवर्गः,नगरम्,,स्थानम्,,,,,,,मानवनिर्मितिः,,
26151,स्थानीय,2.2.1.2.1,नपुं.,पुरवर्गः,नगरम्,,स्थानम्,,,,,,,मानवनिर्मितिः,,
26161,निगम,2.2.1.2.2,पुं.,पुरवर्गः,नगरम्,,स्थानम्,,,,,,,मानवनिर्मितिः,,
26171,मूलनगर,2.2.1.2.3,नपुं.,पुरवर्गः,राजधानी,,मार्गः,,,,,,,मानवनिर्मितिः,,
26181,पुर,2.2.1.2.4,पुं.,पुरवर्गः,मूलनगरादन्यनगरम्,नगरम्,नगरम्,,,,,,,मानवनिर्मितिः,,
26191,शाखानगर,2.2.2.1.1,नपुं.,पुरवर्गः,मूलनगरादन्यनगरम्,नगरम्,नगरम्,,,,,,,मानवनिर्मितिः,,
26201,वेश,2.2.2.1.2,पुं.,पुरवर्गः,वेश्यानिवासः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26211,वेश्याजनसमाश्रय,2.2.2.1.3,पुं.,पुरवर्गः,वेश्यानिवासः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26221,आपण,2.2.2.2.1,पुं.,पुरवर्गः,क्रय्यवस्तुशाला,क्रय्यवस्तुशालापङ्क्तिः,गृहम्,,,,,,,मानवनिर्मितिः,,
26231,निषद्या,2.2.2.2.2,स्त्री.,पुरवर्गः,क्रय्यवस्तुशाला,क्रय्यवस्तुशालापङ्क्तिः,गृहम्,,,,,,,मानवनिर्मितिः,,
26241,विपणि,2.2.2.2.3,स्त्री-पुं.,पुरवर्गः,क्रय्यवस्तुशालापङ्क्तिः,,समूहः,,,,,,,मानवनिर्मितिः,समूहः,
26251,पण्यवीथिका,2.2.2.2.4,स्त्री.,पुरवर्गः,क्रय्यवस्तुशालापङ्क्तिः,,समूहः,,,,,,,मानवनिर्मितिः,समूहः,
26261,रथ्या,2.2.3.1.1,स्त्री.,पुरवर्गः,ग्राममध्यमार्गः,ग्रामः,मार्गः,,,,,,,मानवनिर्मितिः,,
26271,प्रतोली,2.2.3.1.2,स्त्री.,पुरवर्गः,ग्राममध्यमार्गः,ग्रामः,मार्गः,,,,,,,मानवनिर्मितिः,,
26281,विशिखा,2.2.3.1.3,स्त्री.,पुरवर्गः,ग्राममध्यमार्गः,ग्रामः,मार्गः,,,,,,,मानवनिर्मितिः,,
26291,चय,2.2.3.1.4,पुं.,पुरवर्गः,परिखोद्धृतमृत्तिकाकूटः,,भित्तिः,,,,,,,मानवनिर्मितिः,,
26301,वप्र,2.2.3.1.5,पुं-नपुं.,पुरवर्गः,परिखोद्धृतमृत्तिकाकूटः,,भित्तिः,,,,,,,मानवनिर्मितिः,,
26311,प्राकार,2.2.3.2.1,पुं.,पुरवर्गः,यष्टिकाकण्टकादिरचितवेष्टनम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
26321,वरण,2.2.3.2.2,पुं.,पुरवर्गः,यष्टिकाकण्टकादिरचितवेष्टनम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
26331,साल,2.2.3.2.3,पुं.,पुरवर्गः,यष्टिकाकण्टकादिरचितवेष्टनम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
26341,प्राचीन,2.2.3.2.4,नपुं.,पुरवर्गः,कण्टकादिवेष्टनम्,गृहम्,भित्तिः,,,,,,,मानवनिर्मितिः,,
26351,भित्ति,2.2.4.1.1,स्त्री.,पुरवर्गः,भित्तिः,गृहम्,,,,,,,,मानवनिर्मितिः,,
26361,कुड्य,2.2.4.1.2,नपुं.,पुरवर्गः,भित्तिः,गृहम्,,,,,,,,मानवनिर्मितिः,,
26371,एडूक,2.2.4.1.3,नपुं.,पुरवर्गः,अस्थ्यादिमयभित्तिः,गृहम्,भित्तिः,,,,,,,मानवनिर्मितिः,,
26381,गृह,2.2.4.2.1,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26391,गेह,2.2.4.2.2,पुं-नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26401,उदवसित,2.2.4.2.3,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26411,वेश्मन्,2.2.4.2.4,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26421,सद्मन्,2.2.4.2.5,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26431,निकेतन,2.2.4.2.6,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26441,निशान्त,2.2.5.1.1,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26451,वस्त्य,2.2.5.1.2,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26461,सदन,2.2.5.1.3,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26471,भवन,2.2.5.1.4,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26481,आगार,2.2.5.1.5,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26491,मन्दिर,2.2.5.1.6,नपुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26501,गृह,2.2.5.2.1,पुं-बहु.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26511,निकाय्य,2.2.5.2.2,पुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26521,निलय,2.2.5.2.3,पुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26531,आलय,2.2.5.2.4,पुं.,पुरवर्गः,गृहम्,,,,,,,,,मानवनिर्मितिः,,
26541,वास,2.2.6.1.1,पुं.,पुरवर्गः,सभागृहम्,गृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
26551,कुटी,2.2.6.1.2,स्त्री-पुं.,पुरवर्गः,सभागृहम्,गृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
26561,शाला,2.2.6.1.3,स्त्री.,पुरवर्गः,सभागृहम्,गृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
26571,सभा,2.2.6.1.4,स्त्री.,पुरवर्गः,सभागृहम्,गृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
26581,सञ्जवन,2.2.6.1.5,नपुं.,पुरवर्गः,अन्योन्याभिमुखशालाचतुष्कम्,,गृहम्,,,,,,,मानवनिर्मितिः,समूहः,
26591,चतुःशाल,2.2.6.2.1,नपुं.,पुरवर्गः,अन्योन्याभिमुखशालाचतुष्कम्,,गृहम्,,,,,,,मानवनिर्मितिः,समूहः,
26601,पर्णशाला,2.2.6.2.2,स्त्री.,पुरवर्गः,मुनीनां_गृहम्,,गृहम्,,,,,,,मानवनिर्मितिः,,
26611,उटज,2.2.6.2.3,पुं-नपुं.,पुरवर्गः,मुनीनां_गृहम्,,गृहम्,,,,,,,मानवनिर्मितिः,,
26621,चैत्य,2.2.7.1.1,नपुं.,पुरवर्गः,यज्ञस्थानम्,यज्ञः,स्थानम्,,,,,,,मानवनिर्मितिः,,
26631,आयतन,2.2.7.1.2,नपुं.,पुरवर्गः,यज्ञस्थानम्,यज्ञः,स्थानम्,,,,,,,मानवनिर्मितिः,,
26641,वाजिशाला,2.2.7.1.3,स्त्री.,पुरवर्गः,अश्वालयः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26651,मन्दुरा,2.2.7.1.4,स्त्री.,पुरवर्गः,अश्वालयः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26661,आवेशन,2.2.7.2.1,नपुं.,पुरवर्गः,स्वर्णकारादीनाम्_शाला,,गृहम्,,,,,,,मानवनिर्मितिः,,
26671,शिल्पिशाला,2.2.7.2.2,स्त्री.,पुरवर्गः,स्वर्णकारादीनाम्_शाला,,गृहम्,,,,,,,मानवनिर्मितिः,,
26681,प्रपा,2.2.7.2.3,स्त्री.,पुरवर्गः,जलशाला,,गृहम्,,,,,,,मानवनिर्मितिः,,
26691,पानीयशालिका,2.2.7.2.4,स्त्री.,पुरवर्गः,जलशाला,,गृहम्,,,,,,,मानवनिर्मितिः,,
26701,मठ,2.2.8.1.1,पुं.,पुरवर्गः,शिष्याणां_निलयः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26711,गञ्जा,2.2.8.1.2,स्त्री.,पुरवर्गः,मद्यसन्धानगृहम्,,गृहम्,,,,,,,मानवनिर्मितिः,,
26721,मदिरागृह,2.2.8.1.3,नपुं.,पुरवर्गः,मद्यसन्धानगृहम्,,गृहम्,,,,,,,मानवनिर्मितिः,,
26731,गर्भागार,2.2.8.2.1,नपुं.,पुरवर्गः,गृहमध्यभागः,गृहम्,,,,,,,,मानवनिर्मितिः,,
26741,वासगृह,2.2.8.2.2,नपुं.,पुरवर्गः,गृहमध्यभागः,गृहम्,,,,,,,,मानवनिर्मितिः,,
26751,अरिष्ट,2.2.8.2.3,नपुं.,पुरवर्गः,प्रसवस्थानम्,गृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
26761,सूतिकागृह,2.2.8.2.4,नपुं.,पुरवर्गः,प्रसवस्थानम्,गृहम्,स्थानम्,,,,,,,मानवनिर्मितिः,,
26771,कुट्टिम,2.2.9.1.1,पुं.,पुरवर्गः,पाषाणादिनिबद्धा_भूः,,भूमिः,,,,,,,पृथ्वी,,
26781,चन्द्रशाला,2.2.9.1.2,स्त्री.,पुरवर्गः,चन्द्रशाला,,गृहम्,,,,,,,मानवनिर्मितिः,,
26791,शिरोगृह,2.2.9.1.3,नपुं.,पुरवर्गः,चन्द्रशाला,,गृहम्,,,,,,,मानवनिर्मितिः,,
26801,वातायन,2.2.9.2.1,नपुं.,पुरवर्गः,जालकम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
26811,गवाक्ष,2.2.9.2.2,पुं.,पुरवर्गः,जालकम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
26821,मण्डप,2.2.9.2.3,पुं-नपुं.,पुरवर्गः,मण्डपः,गृहम्,,,,,,,,मानवनिर्मितिः,,
26831,जनाश्रय,2.2.9.2.4,पुं.,पुरवर्गः,मण्डपः,गृहम्,,,,,,,,मानवनिर्मितिः,,
26841,हर्म्य,2.2.9.3.1,नपुं.,पुरवर्गः,धनवतां_वासस्थानम्,,गृहम्,,,,,,,मानवनिर्मितिः,,
26851,प्रासाद,2.2.9.3.2,पुं.,पुरवर्गः,देवानां_राज्ञां_च_गृहम्,,गृहम्,,,,,,,मानवनिर्मितिः,,
26861,सौध,2.2.10.1.1,पुं-नपुं.,पुरवर्गः,राजगृहम्,,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26871,राजसदन,2.2.10.1.2,नपुं.,पुरवर्गः,राजगृहम्,,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26881,उपकार्या,2.2.10.1.3,स्त्री.,पुरवर्गः,राजगृहसामान्यम्,,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26891,उपकारिका,2.2.10.1.4,स्त्री.,पुरवर्गः,राजगृहसामान्यम्,,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26901,स्वस्तिक,2.2.10.2.1,पुं.,पुरवर्गः,ईश्वरगृहविशेषः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26911,सर्वतोभद्र,2.2.10.2.2,पुं.,पुरवर्गः,ईश्वरगृहविशेषः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26921,नन्द्यावर्त,2.2.10.2.3,पुं.,पुरवर्गः,ईश्वरगृहविशेषः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26931,विच्छन्दक,2.2.11.1.1,पुं.,पुरवर्गः,ईश्वरगृहविशेषः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26941,प्रभेद,2.2.11.1.2,पुं.,पुरवर्गः,ईश्वरगृहविशेषः,,गृहम्,,,,,,,मानवनिर्मितिः,,
26951,स्त्र्यगार,2.2.11.2.1,नपुं.,पुरवर्गः,राज्ञां_स्त्रीगृहम्,राजगृहम्,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26961,अन्तःपुर,2.2.11.2.2,नपुं.,पुरवर्गः,राज्ञां_स्त्रीगृहम्,राजगृहम्,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26971,शुद्धान्त,2.2.12.1.1,पुं.,पुरवर्गः,राज्ञां_स्त्रीगृहम्,राजगृहम्,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26981,अवरोधन,2.2.12.1.2,नपुं.,पुरवर्गः,राज्ञां_स्त्रीगृहम्,राजगृहम्,गृहम्,,,राजा,,,,मानवनिर्मितिः,,
26991,अट्ट,2.2.12.1.3,पुं.,पुरवर्गः,हर्म्याद्युपरिगृहम्,राजगृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
27001,क्षौम,2.2.12.1.4,पुं-नपुं.,पुरवर्गः,हर्म्याद्युपरिगृहम्,राजगृहम्,गृहम्,,,,,,,मानवनिर्मितिः,,
27011,प्रघाण,2.2.12.2.1,पुं.,पुरवर्गः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,गृहम्,,,,,,,,मानवनिर्मितिः,,
27021,प्रघण,2.2.12.2.2,पुं.,पुरवर्गः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,गृहम्,,,,,,,,मानवनिर्मितिः,,
27031,अलिन्द,2.2.12.2.3,पुं.,पुरवर्गः,त्रीणिद्वाराद्बहिर्वर्तमानः_प्रकोष्टकः,गृहम्,,,,,,,,मानवनिर्मितिः,,
27041,गृहावग्रहणी,2.2.13.1.1,स्त्री.,पुरवर्गः,देहली,गृहम्,,,,,,,,मानवनिर्मितिः,,
27051,देहली,2.2.13.1.2,स्त्री.,पुरवर्गः,देहली,गृहम्,,,,,,,,मानवनिर्मितिः,,
27061,अङ्गण,2.2.13.1.3,नपुं.,पुरवर्गः,प्राङ्गणम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27071,चत्वर,2.2.13.1.4,नपुं.,पुरवर्गः,प्राङ्गणम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27081,अजिर,2.2.13.1.5,नपुं.,पुरवर्गः,प्राङ्गणम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27091,शिला,2.2.13.2.1,स्त्री.,पुरवर्गः,द्वारस्तम्भाधःस्थितकाष्ठम्,गृहम्,काष्ठम्,,,,,,,अचलनिर्जीववस्तु,,
27101,नासा,2.2.13.2.2,स्त्री.,पुरवर्गः,द्वारस्तम्भोपरिस्थितदारुः,गृहम्,वृक्षः,,,,,,,अचलनिर्जीववस्तु,,
27111,प्रच्छन्न,2.2.14.1.1,नपुं.,पुरवर्गः,गुप्तद्वारम्,गृहम्,द्वारम्,,,,,,,मानवनिर्मितिः,,
27121,अन्तर्द्वार,2.2.14.1.2,नपुं.,पुरवर्गः,गुप्तद्वारम्,गृहम्,द्वारम्,,,,,,,मानवनिर्मितिः,,
27131,पक्षद्वार,2.2.14.1.3,नपुं.,पुरवर्गः,पार्श्वद्वारम्,गृहम्,द्वारम्,,,,,,,मानवनिर्मितिः,,
27141,पक्षक,2.2.14.1.4,पुं.,पुरवर्गः,पार्श्वद्वारम्,गृहम्,द्वारम्,,,,,,,मानवनिर्मितिः,,
27151,वलीक,2.2.14.2.1,पुं-नपुं.,पुरवर्गः,गृहाच्छादनपटलप्रान्तभागः,गृहम्,,,,,,,,मानवनिर्मितिः,,
27161,नीध्र,2.2.14.2.2,नपुं.,पुरवर्गः,गृहाच्छादनपटलप्रान्तभागः,गृहम्,,,,,,,,मानवनिर्मितिः,,
27171,पटलप्रान्त,2.2.14.2.3,पुं.,पुरवर्गः,गृहाच्छादनपटलप्रान्तभागः,गृहम्,,,,,,,,मानवनिर्मितिः,,
27181,पटल,2.2.14.2.4,नपुं.,पुरवर्गः,छादनम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27191,छदिस्,2.2.14.2.5,स्त्री.,पुरवर्गः,छादनम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27201,गोपानसी,2.2.15.1.1,स्त्री.,पुरवर्गः,छादनार्थवक्रदारुः,गृहम्,,,,,,,,अचलनिर्जीववस्तु,,
27211,वलभी,2.2.15.1.2,स्त्री.,पुरवर्गः,छादनार्थवक्रदारुः,गृहम्,,,,,,,,अचलनिर्जीववस्तु,,
27221,कपोतपालिका,2.2.15.2.1,स्त्री.,पुरवर्गः,गृहप्रान्तस्थपक्षिस्थानम्,गृहम्,स्थानम्,,,,,,,मानवनिर्मितिः,,
27231,विटङ्क,2.2.15.2.2,पुं-नपुं.,पुरवर्गः,गृहप्रान्तस्थपक्षिस्थानम्,गृहम्,स्थानम्,,,,,,,मानवनिर्मितिः,,
27241,द्वा,2.2.16.1.1,स्त्री.,पुरवर्गः,द्वारम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27251,द्वार,2.2.16.1.2,नपुं.,पुरवर्गः,द्वारम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27261,प्रतीहार,2.2.16.1.3,पुं.,पुरवर्गः,द्वारम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27271,वितर्दि,2.2.16.1.4,स्त्री.,पुरवर्गः,प्राङ्गणस्थोपवेशस्थानम्,गृहम्,स्थानम्,,,,,,,मानवनिर्मितिः,,
27281,वेदिका,2.2.16.1.5,स्त्री.,पुरवर्गः,प्राङ्गणस्थोपवेशस्थानम्,गृहम्,स्थानम्,,,,,,,मानवनिर्मितिः,,
27291,तोरण,2.2.16.2.1,पुं-नपुं.,पुरवर्गः,द्वारबाह्यभागम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27301,बहिर्द्वार,2.2.16.2.2,नपुं.,पुरवर्गः,द्वारबाह्यभागम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27311,पुरद्वार,2.2.16.2.3,नपुं.,पुरवर्गः,नगरद्वारम्,नगरम्,द्वारम्,,,,,,,मानवनिर्मितिः,,
27321,गोपुर,2.2.16.2.4,नपुं.,पुरवर्गः,नगरद्वारम्,नगरम्,द्वारम्,,,,,,,मानवनिर्मितिः,,
27331,हस्तिनख,2.2.17.1.1,पुं.,पुरवर्गः,नगरद्वारावतरणार्थं_कृतं_मृत्कूटम्,,,,,,,,,अचलनिर्जीववस्तु,,
27341,कपाट,2.2.17.2.1,वि.,पुरवर्गः,कवाटम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27351,अरर,2.2.17.2.2,वि.,पुरवर्गः,कवाटम्,गृहम्,,,,,,,,मानवनिर्मितिः,,
27361,अर्गल,2.2.17.2.3,स्त्री-नपुं.,पुरवर्गः,कवाटबन्धनकाष्ठम्,गृहम्,काष्ठम्,,,,,,,अचलनिर्जीववस्तु,,
27371,आरोहण,2.2.18.1.1,नपुं.,पुरवर्गः,सौधाद्यारोहणमार्गः,गृहम्,मार्गः,,,,,,,मानवनिर्मितिः,,
27381,सोपान,2.2.18.1.2,नपुं.,पुरवर्गः,सौधाद्यारोहणमार्गः,गृहम्,मार्गः,,,,,,,मानवनिर्मितिः,,
27391,निःश्रेणि,2.2.18.1.3,स्त्री.,पुरवर्गः,काष्टादिकृतावरोहणमार्गः,गृहम्,मार्गः,,,,,,,मानवनिर्मितिः,,
27401,अधिरोहिणी,2.2.18.1.4,स्त्री.,पुरवर्गः,काष्टादिकृतावरोहणमार्गः,गृहम्,मार्गः,,,,,,,मानवनिर्मितिः,,
27411,सम्मार्जनी,2.2.18.2.1,स्त्री.,पुरवर्गः,गृहसम्मार्जनी,गृहम्,उपकरणम्,,,,,,,,गार्हिकोपकरणम्,
27421,शोधनी,2.2.18.2.2,स्त्री.,पुरवर्गः,गृहसम्मार्जनी,गृहम्,उपकरणम्,,,,,,,,गार्हिकोपकरणम्,
27431,सङ्कर,2.2.18.2.3,पुं.,पुरवर्गः,गृहशोधन्याक्षिप्त_धूल्यादिः-कचरा,,,,,,,,,अचलनिर्जीववस्तु,,
27441,अवकर,2.2.18.2.4,पुं.,पुरवर्गः,गृहशोधन्याक्षिप्त_धूल्यादिः-कचरा,,,,,,,,,अचलनिर्जीववस्तु,,
27451,मुख,2.2.19.1.1,नपुं.,पुरवर्गः,गृहनिर्गमनप्रवेशमार्गः,गृहम्,मार्गः,,,,,,,मानवनिर्मितिः,,
27461,निःसरण,2.2.19.1.2,नपुं.,पुरवर्गः,गृहनिर्गमनप्रवेशमार्गः,गृहम्,मार्गः,,,,,,,मानवनिर्मितिः,,
27471,संनिवेश,2.2.19.1.3,पुं.,पुरवर्गः,गृहरचनापरिच्छिन्नदेशः,,भूमिः,,,,,,,मानवनिर्मितिः,,
27481,निकर्षण,2.2.19.1.4,नपुं.,पुरवर्गः,गृहरचनापरिच्छिन्नदेशः,,भूमिः,,,,,,,मानवनिर्मितिः,,
27491,संवसथ,2.2.19.2.1,पुं.,पुरवर्गः,ग्रामः,ग्रामाणां_समूहः,,,,ग्रामाधिपः,,,,मानवनिर्मितिः,,
27501,ग्राम,2.2.19.2.2,पुं.,पुरवर्गः,ग्रामः,ग्रामाणां_समूहः,,,,ग्रामाधिपः,,,,मानवनिर्मितिः,,
27511,वेश्मभू,2.2.19.2.3,स्त्री.,पुरवर्गः,गृहरचनावच्छिन्नवास्तुभूमिः,गृहरचनापरिच्छिन्नदेशः,भूमिः,,,,,,,पृथ्वी,,
27521,वास्तु,2.2.19.2.4,पुं-नपुं.,पुरवर्गः,गृहरचनावच्छिन्नवास्तुभूमिः,गृहरचनापरिच्छिन्नदेशः,भूमिः,,,,,,,पृथ्वी,,
27531,ग्रामान्त,2.2.20.1.1,नपुं.,पुरवर्गः,ग्रामादिसमीपदेशः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27541,उपशल्य,2.2.20.1.2,नपुं.,पुरवर्गः,ग्रामादिसमीपदेशः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27551,सीमा,2.2.20.1.3,स्त्री.,पुरवर्गः,सीमा,ग्रामः,स्थानम्,,,,,,,मानवनिर्मितिः,,
27561,सीमन्,2.2.20.1.4,स्त्री.,पुरवर्गः,सीमा,ग्रामः,स्थानम्,,,,,,,मानवनिर्मितिः,,
27571,घोष,2.2.20.2.1,पुं.,पुरवर्गः,गोपग्रामः,,ग्रामः,,,गोपालः,,,,मानवनिर्मितिः,,
27581,आभीरपल्ली,2.2.20.2.2,स्त्री.,पुरवर्गः,गोपग्रामः,,ग्रामः,,,गोपालः,,,,मानवनिर्मितिः,,
27591,पक्कण,2.2.20.2.3,पुं.,पुरवर्गः,भिल्लग्रामः,,ग्रामः,,,शबरः,,,,मानवनिर्मितिः,,
27601,शबरालय,2.2.20.2.4,पुं.,पुरवर्गः,भिल्लग्रामः,,ग्रामः,,,शबरः,,,,मानवनिर्मितिः,,
27611,महीध्र,2.3.1.1.1,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27621,शिखरिन्,2.3.1.1.2,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27631,क्ष्माभृत्,2.3.1.1.3,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27641,अहार्य,2.3.1.1.4,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27651,धर,2.3.1.1.5,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27661,पर्वत,2.3.1.1.6,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27671,अद्रि,2.3.1.2.1,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27681,गोत्र,2.3.1.2.2,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27691,गिरि,2.3.1.2.3,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27701,ग्रावन्,2.3.1.2.4,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27711,अचल,2.3.1.2.5,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27721,शैल,2.3.1.2.6,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27731,शिलोच्चय,2.3.1.2.7,पुं.,शैलवर्गः,पर्वतः,,भूमिः,,,,,,,प्राकृतिकस्थानम्,,
27741,लोकालोक,2.3.2.1.1,पुं.,शैलवर्गः,लोकालोकपर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27751,चक्रवाल,2.3.2.1.2,पुं.,शैलवर्गः,लोकालोकपर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27761,त्रिकूट,2.3.2.1.3,पुं.,शैलवर्गः,लङ्काधिष्ठानपर्वतः,,पर्वतः,,,,,,,प्राकृतिकस्थानम्,,
27771,त्रिककुद्,2.3.2.1.4,पुं.,शैलवर्गः,लङ्काधिष्ठानपर्वतः,,पर्वतः,,,,,,,प्राकृतिकस्थानम्,,
27781,अस्त,2.3.2.2.1,पुं.,शैलवर्गः,पश्चिमपर्वतः,,पर्वतः,,,,,,,प्राकृतिकस्थानम्,,
27791,चरमक्ष्माभृत्,2.3.2.2.2,पुं.,शैलवर्गः,पश्चिमपर्वतः,,पर्वतः,,,,,,,प्राकृतिकस्थानम्,,
27801,उदय,2.3.2.2.3,पुं.,शैलवर्गः,उदयपर्वतः,,पर्वतः,,,,,,,प्राकृतिकस्थानम्,,
27811,पूर्वपर्वत,2.3.2.2.4,पुं.,शैलवर्गः,उदयपर्वतः,,पर्वतः,,,,,,,प्राकृतिकस्थानम्,,
27821,हिमवत्,2.3.3.1.1,पुं.,शैलवर्गः,हिमवान्,,पर्वतः,,,,,,,पृथ्वी,,
27831,निषध,2.3.3.1.2,पुं.,शैलवर्गः,निषधपर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27841,विन्ध्य,2.3.3.1.3,पुं.,शैलवर्गः,विन्ध्यापर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27851,माल्यवत्,2.3.3.1.4,पुं.,शैलवर्गः,माल्यवान्,,पर्वतः,,,,,,,पृथ्वी,,
27861,परियात्रक,2.3.3.1.5,पुं.,शैलवर्गः,परियात्रकपर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27871,गन्धमादन,2.3.3.2.1,नपुं.,शैलवर्गः,गन्धमादनपर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27881,हेमकूट,2.3.3.2.2,पुं.,शैलवर्गः,हेमकूटपर्वतः,,पर्वतः,,,,,,,पृथ्वी,,
27891,पाषाण,2.3.4.1.1,पुं.,शैलवर्गः,पाषाणः,पर्वतः,,,,,,,,पृथ्वी,,
27901,प्रस्तर,2.3.4.1.2,पुं.,शैलवर्गः,पाषाणः,पर्वतः,,,,,,,,पृथ्वी,,
27911,ग्रावन्,2.3.4.1.3,पुं.,शैलवर्गः,पाषाणः,पर्वतः,,,,,,,,पृथ्वी,,
27921,उपल,2.3.4.1.4,पुं.,शैलवर्गः,पाषाणः,पर्वतः,,,,,,,,पृथ्वी,,
27931,अश्मन्,2.3.4.1.5,पुं.,शैलवर्गः,पाषाणः,पर्वतः,,,,,,,,पृथ्वी,,
