2031,अशोक,1.1.26.3.2,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2041,चूत,1.1.26.3.3,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2051,नवमल्लिका,1.1.26.3.4,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2061,नीलोत्पल,1.1.26.4.1,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2071,पञ्चबाण,1.1.26.4.2,स्वर्गवर्गः,कामदेवः,kamadeva
2081,उन्मादन,1.1.26.5.1,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2091,तापन,1.1.26.5.2,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2101,शोषण,1.1.26.5.3,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2111,स्तम्भन,1.1.26.5.4,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2121,सम्मोहन,1.1.26.6.1,स्वर्गवर्गः,कामबाणः,కామదేవుని బాణము
2131,काम,1.1.26.6.2,स्वर्गवर्गः,कामदेवः,కామదేవుడు
2141,ब्रह्मसू,1.1.27.1.1,स्वर्गवर्गः,कामदेवः, కామదేవుడు
2151,विश्वकेतु,1.1.27.1.2,स्वर्गवर्गः,कामदेवः, కామదేవుడు
2161,अनिरुद्ध,1.1.27.1.3,स्वर्गवर्गः,अनिरुद्धः,అనిరుద్ధుడు
2171,उषापति,1.1.27.1.4,स्वर्गवर्गः,अनिरुद्धः, అనిరుద్ధుడు
2181,लक्ष्मी,1.1.27.2.1,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2191,पद्मालया,1.1.27.2.2,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2201,पद्मा,1.1.27.2.3,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2211,कमला,1.1.27.2.4,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2221,श्री,1.1.27.2.5,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2231,हरिप्रिया,1.1.27.2.6,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2241,इन्दिरा,1.1.27.3.1,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2251,लोकमातृ,1.1.27.3.2,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2261,मा,1.1.27.3.3,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2271,क्षीरोदतनया,1.1.27.3.4,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2281,रमा,1.1.27.3.5,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
2291,भार्गवी,1.1.27.4.1,स्वर्गवर्गः,लक्ष्मी,లక్ష్మీదేవి
